Year,Region,Value
2021,Poltava,1.1
2021,Rivne,0.9
2021,Sumy,1.0
2021,Ternopil,1.9
2021,Kharkiv,2.1
2021,Kherson,1.7
2021,Khmelnytskiy,0.9
2021,Cherkasy,1.2
2021,Chernivtsi,2.0
2021,Chernihiv,0.8
2021,city Kyiv,4.7
2021,city Sevastopol,
2022,,1.9
2022,Autonomous Republic of Crimea,
2022,Vinnytsya,0.8
2022,Volyn,0.9
2022,Dnipropetrovsk,1.6
2022,Donetsk,3.3
2022,Zhytomyr,1.2
2022,Zakarpattya,1.1
2022,Zaporizhzhya,1.7
2022,Ivano-Frankivsk,1.4
2022,Kyiv,2.2
2022,Kirovohrad,1.5
2022,Luhansk,0.01
2022,Lviv,0.8
2022,Mykolayiv,1.4
2022,Odesa,2.9
2022,Poltava,1.3
2022,Rivne,1.5
2022,Sumy,1.2
2022,Ternopil,2.3
2022,Kharkiv,2.1
2022,Kherson,
2022,Khmelnytskiy,0.7
2022,Cherkasy,1.4
2022,Chernivtsi,2.8
2022,Chernihiv,0.9
2022,city Kyiv,4.8
2022,city Sevastopol,
2023,,1.8
2023,Autonomous Republic of Crimea,
2023,Vinnytsya,1.0
2023,Volyn,0.8
2023,Dnipropetrovsk,1.5
2023,Donetsk,3.3
2023,Zhytomyr,1.2
2023,Zakarpattya,1.2
2023,Zaporizhzhya,1.5
2023,Ivano-Frankivsk,1.4
2023,Kyiv,2.2
2023,Kirovohrad,1.8
2023,Luhansk,0.1
2023,Lviv,0.0
2023,Mykolayiv,1.6
2023,Odesa,2.7
2023,Poltava,1.4
2023,Rivne,2.0
2023,Sumy,1.4
2023,Ternopil,2.1
2023,Kharkiv,2.4
2023,Kherson,0.8
2023,Khmelnytskiy,1.7
2023,Cherkasy,1.7
2023,Chernivtsi,2.8
2023,Chernihiv,1.1
2023,city Kyiv,3.9
2023,city Sevastopol,
2024,,1.7
2024,Autonomous Republic of Crimea,
2024,Vinnytsya,1.0
2024,Volyn,0.8
2024,Dnipropetrovsk,1.8
2024,Donetsk,2.6
2024,Zhytomyr,1.0
2024,Zakarpattya,0.3
2024,Zaporizhzhya,2.9
2024,Ivano-Frankivsk,1.5
2024,Kyiv,1.5
2024,Kirovohrad,1.4
2024,Luhansk,
2024,Lviv,0.4
2024,Mykolayiv,1.6
2024,Odesa,4.4
2024,Poltava,2.1
2024,Rivne,2.4
2024,Sumy,0.7
2024,Ternopil,2.1
2024,Kharkiv,2.3
2024,Kherson,1.4
2024,Khmelnytskiy,1.5
2024,Cherkasy,0.5
2024,Chernivtsi,3.3
2024,Chernihiv,1.3
2024,city Kyiv,3.8
2024,city Sevastopol,
