Year,Region,Value
2021,the city of Kyiv,
2021,city Sevastopol,
2022,,33.23
2022,Autonomous Republic of Crimea,
2022,Vinnytsya,85.71
2022,Volyn,100.0
2022,Dnipropetrovsk,25.58
2022,Donetsk,14.81
2022,Zhytomyr,46.97
2022,Zakarpattya,18.75
2022,Zaporizhzhya,17.65
2022,Ivano-Frankivsk,4.84
2022,Kyiv,100.0
2022,Kirovohrad,100.0
2022,Luhansk,
2022,Lviv,10.96
2022,Mykolayiv,9.62
2022,Odesa,32.97
2022,Poltava,61.67
2022,Rivne,9.38
2022,Sumy,23.53
2022,Ternopil,21.82
2022,Kharkiv,12.5
2022,Kherson,
2022,Khmelnytskiy,6.67
2022,Cherkasy,7.58
2022,Chernivtsi,5.77
2022,Chernihiv,8.77
2022,the city of Kyiv,100.0
2022,city Sevastopol,
2023,,49.47
2023,Autonomous Republic of Crimea,
2023,Vinnytsya,88.89
2023,Volyn,100.0
2023,Dnipropetrovsk,32.56
2023,Donetsk,74.07
2023,Zhytomyr,59.09
2023,Zakarpattya,39.06
2023,Zaporizhzhya,17.65
2023,Ivano-Frankivsk,20.97
2023,Kyiv,100.0
2023,Kirovohrad,100.0
2023,Luhansk,
2023,Lviv,21.92
2023,Mykolayiv,28.85
2023,Odesa,39.56
2023,Poltava,76.67
2023,Rivne,75.46
2023,Sumy,29.41
2023,Ternopil,41.82
2023,Kharkiv,42.86
2023,Kherson,
2023,Khmelnytskiy,66.67
2023,Cherkasy,24.24
2023,Chernivtsi,11.54
2023,Chernihiv,10.53
2023,the city of Kyiv,100.0
2023,city Sevastopol,
2024,,71.8
2024,Autonomous Republic of Crimea,
2024,Vinnytsya,88.89
2024,Volyn,100.0
2024,Dnipropetrovsk,79.07
2024,Donetsk,81.48
2024,Zhytomyr,78.79
2024,Zakarpattya,71.88
2024,Zaporizhzhya,70.59
2024,Ivano-Frankivsk,56.45
2024,Kyiv,100.0
2024,Kirovohrad,100.0
2024,Luhansk,
2024,Lviv,50.68
2024,Mykolayiv,55.77
2024,Odesa,75.82
2024,Poltava,88.33
2024,Rivne,90.63
2024,Sumy,54.9
2024,Ternopil,56.36
2024,Kharkiv,83.93
2024,Kherson,35.29
2024,Khmelnytskiy,80.0
2024,Cherkasy,40.91
2024,Chernivtsi,53.85
2024,Chernihiv,29.82
2024,the city of Kyiv,100.0
2024,city Sevastopol,
